code	Item
667.39	Hornblende, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Hyacinth (zircon), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Intaglios, of precious or semiprecious stones, not mounted or set
667.39	Iolite (cordierite), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Jade, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set nor converted into articles
667.39	Jadeite, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set nor converted into articles
667.39	Jasper, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Kunzite (spodumene), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Kyanite, precious, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Labradorite, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Lapis lazuli, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Malachite, precious, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Marcasite, precious, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Melanite (garnet), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Microline, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Sapphire, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set nor converted into articles and not for horological or measuring instruments or pick-up styli
667.39	Sard (cornelian), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Sardonyx, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Serpentine, precious, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Spessartite (garnet), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Sphene, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Spinel, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Spodumene, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Stones, precious (excl. diamonds) or semiprecious, worked other than simply sawn or roughly shaped, strung temporarily for transport
667.39	Stones, precious (excl. diamonds), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set (excl. optical elements, finished articles and parts for pick-up styli, horological, laser and measuring instruments)
667.39	Stones, semiprecious, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set (excl. optical elements, finished articles and parts for pick-up styli, horological, laser and measuring instruments)
667.39	Cameos, of precious or semiprecious stones, not mounted or set
667.39	Cat's-eye (chrysoberyl), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Cat's-eye (quartz), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Cat's-eye (tourmaline), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Ceylonite, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Chalcedony, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Chessylite, precious, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Chiastolite, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Chloromelanite, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Chrysoberyl, precious, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Chrysocolla, precious, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Chrysolite, precious, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Chrysoprase, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Cinnamonstone, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Citrine, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Cordierite, precious, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Cornelian, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Corundum, precious, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Cymophane, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Demantoid, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Dichroite, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Emerald, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Euclase, precious, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Moonstone, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Morganite (beryl), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Morion, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Moss agate (quartz), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Moss opal, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Nephrite (amphibole), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Obsidian, precious, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Oligoclase (feldspar), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Olivine, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Onyx, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set nor converted into articles
667.39	Opal matrix, worked other than simply sawn or shaped, whether or not graded, not strung, mounted or set
667.39	Opal, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Orthoclase, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Padparadschah, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Peridot (olivine), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Plasma (green quartz), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Pleonast (black spinel), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Prase, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Pyrites, precious, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Pyrope (garnet), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Quartz, precious, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set, nor converted into optical elements
667.39	Rhodolite (garnet), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Rhodonite (natural manganese silicate), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Rock-crystal (quartz), precious, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set nor converted into optical elements or other articles
667.39	Ruby, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set nor converted into articles and not for horological, laser or measuring instruments
667.39	Sun-stone, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Tiger's-eye (quartz), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Titanite (sphene), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Topaz, worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
667.39	Topazolite (garnet), worked other than simply sawn or roughly shaped, whether or not graded, not strung, mounted or set
